# timeseries-10min - file con shifting in base al fuso orario.
77.78163 ;
let Lambda[867,20]:= 
71.87026 ;
let Lambda[867,21]:= 
95.74086 ;
let Lambda[867,22]:= 
97.58167 ;
let Lambda[867,23]:= 
81.63553 ;
let Lambda[867,24]:= 
80.95840 ;
let Lambda[867,1]:= 
14.33638 ;
let Lambda[867,2]:= 
15.46258 ;
let Lambda[867,3]:= 
14.12338 ;
let Lambda[867,4]:= 
12.87529 ;
let Lambda[868,6]:= 
91.53010 ;
let Lambda[868,7]:= 
80.05426 ;
let Lambda[868,8]:= 
64.26420 ;
let Lambda[868,9]:= 
64.47489 ;
let Lambda[868,10]:= 
59.20859 ;
let Lambda[868,11]:= 
57.95801 ;
let Lambda[868,12]:= 
55.17487 ;
let Lambda[868,13]:= 
59.64804 ;
let Lambda[868,14]:= 
64.73658 ;
let Lambda[868,15]:= 
76.13075 ;
let Lambda[868,16]:= 
75.84876 ;
let Lambda[868,17]:= 
84.48118 ;
let Lambda[868,18]:= 
83.82287 ;
let Lambda[868,19]:= 
101.66994 ;
let Lambda[868,20]:= 
110.46495 ;
let Lambda[868,21]:= 
126.01677 ;
let Lambda[868,22]:= 
151.55047 ;
let Lambda[868,23]:= 
132.11769 ;
let Lambda[868,24]:= 
107.58824 ;
let Lambda[868,1]:= 
17.25109 ;
let Lambda[868,2]:= 
17.25109 ;
let Lambda[868,3]:= 
18.60626 ;
let Lambda[868,4]:= 
16.99478 ;
let Lambda[868,5]:= 
15.49294 ;
let Lambda[869,1]:= 
177.82087 ;
let Lambda[869,2]:= 
142.63488 ;
let Lambda[869,3]:= 
117.27494 ;
let Lambda[869,4]:= 
113.99437 ;
let Lambda[869,5]:= 
105.82120 ;
let Lambda[869,6]:= 
88.95853 ;
let Lambda[869,7]:= 
100.52404 ;
let Lambda[869,8]:= 
108.40208 ;
let Lambda[869,9]:= 
120.92249 ;
let Lambda[869,10]:= 
129.13332 ;
let Lambda[869,11]:= 
135.38315 ;
let Lambda[869,12]:= 
165.29420 ;
let Lambda[869,13]:= 
162.81469 ;
let Lambda[869,14]:= 
169.07159 ;
let Lambda[869,15]:= 
200.38713 ;
let Lambda[869,16]:= 
185.79952 ;
let Lambda[869,17]:= 
237.08494 ;
let Lambda[869,18]:= 
203.76720 ;
let Lambda[869,19]:= 
220.62546 ;
let Lambda[869,20]:= 
234.60291 ;
let Lambda[869,21]:= 
217.54088 ;
let Lambda[869,22]:= 
239.23056 ;
let Lambda[869,23]:= 
189.09601 ;
let Lambda[869,24]:= 
203.03177 ;
let Lambda[870,17]:= 
221.27988 ;
let Lambda[870,18]:= 
191.25940 ;
let Lambda[870,19]:= 
165.49519 ;
let Lambda[870,20]:= 
148.60931 ;
let Lambda[870,21]:= 
159.73657 ;
let Lambda[870,22]:= 
117.20494 ;
let Lambda[870,23]:= 
117.94378 ;
let Lambda[870,24]:= 
148.04836 ;
let Lambda[870,1]:= 
120.03870 ;
let Lambda[870,2]:= 
142.57813 ;
let Lambda[870,3]:= 
147.96878 ;
let Lambda[870,4]:= 
171.97486 ;
let Lambda[870,5]:= 
174.42667 ;
let Lambda[870,6]:= 
186.67461 ;
let Lambda[870,7]:= 
198.92255 ;
let Lambda[870,8]:= 
218.52315 ;
let Lambda[870,9]:= 
272.90834 ;
let Lambda[870,10]:= 
244.98104 ;
let Lambda[870,11]:= 
219.01296 ;
let Lambda[870,12]:= 
230.77109 ;
let Lambda[870,13]:= 
230.77109 ;
let Lambda[870,14]:= 
248.89948 ;
let Lambda[870,15]:= 
227.34245 ;
let Lambda[870,16]:= 
207.25204 ;
let Lambda[871,17]:= 
69.50173 ;
let Lambda[871,18]:= 
65.78126 ;
let Lambda[871,19]:= 
54.16897 ;
let Lambda[871,20]:= 
57.56356 ;
let Lambda[871,21]:= 
52.42813 ;
let Lambda[871,22]:= 
40.25961 ;
let Lambda[871,23]:= 
48.22339 ;
let Lambda[871,24]:= 
44.85404 ;
let Lambda[871,1]:= 
43.17785 ;
let Lambda[871,2]:= 
51.28527 ;
let Lambda[871,3]:= 
53.22429 ;
let Lambda[871,4]:= 
61.85926 ;
let Lambda[871,5]:= 
62.74117 ;
let Lambda[871,6]:= 
67.14675 ;
let Lambda[871,7]:= 
71.55233 ;
let Lambda[871,8]:= 
78.60265 ;
let Lambda[871,9]:= 
98.16498 ;
let Lambda[871,10]:= 
88.11954 ;
let Lambda[871,11]:= 
78.77883 ;
let Lambda[871,12]:= 
83.00823 ;
let Lambda[871,13]:= 
83.00823 ;
let Lambda[871,14]:= 
89.52901 ;
let Lambda[871,15]:= 
81.77495 ;
let Lambda[871,16]:= 
74.54844 ;
let Lambda[872,17]:= 
37.58046 ;
let Lambda[872,18]:= 
28.14036 ;
let Lambda[872,19]:= 
28.94126 ;
let Lambda[872,20]:= 
26.79058 ;
let Lambda[872,21]:= 
27.17725 ;
let Lambda[872,22]:= 
21.12916 ;
let Lambda[872,23]:= 
24.06322 ;
let Lambda[872,24]:= 
24.23813 ;
let Lambda[872,1]:= 
22.21521 ;
let Lambda[872,2]:= 
26.38652 ;
let Lambda[872,3]:= 
27.38415 ;
let Lambda[872,4]:= 
31.82689 ;
let Lambda[872,5]:= 
32.28064 ;
let Lambda[872,6]:= 
34.54733 ;
let Lambda[872,7]:= 
36.81402 ;
let Lambda[872,8]:= 
40.44145 ;
let Lambda[872,9]:= 
50.50636 ;
let Lambda[872,10]:= 
45.33793 ;
let Lambda[872,11]:= 
40.53209 ;
let Lambda[872,12]:= 
42.70814 ;
let Lambda[872,13]:= 
42.70814 ;
let Lambda[872,14]:= 
46.06311 ;
let Lambda[872,15]:= 
42.07361 ;
let Lambda[872,16]:= 
38.35554 ;
let Lambda[873,23]:= 
266.42962 ;
let Lambda[873,24]:= 
228.03308 ;
let Lambda[873,1]:= 
116.23655 ;
let Lambda[873,2]:= 
115.36367 ;
let Lambda[873,3]:= 
107.09232 ;
let Lambda[873,4]:= 
90.98483 ;
let Lambda[873,5]:= 
96.64496 ;
let Lambda[873,6]:= 
99.25618 ;
let Lambda[873,7]:= 
106.65712 ;
let Lambda[873,8]:= 
126.68392 ;
let Lambda[873,9]:= 
131.47364 ;
let Lambda[873,10]:= 
152.80358 ;
let Lambda[873,11]:= 
154.98207 ;
let Lambda[873,12]:= 
165.86464 ;
let Lambda[873,13]:= 
176.74722 ;
let Lambda[873,14]:= 
194.16279 ;
let Lambda[873,15]:= 
242.48528 ;
let Lambda[873,16]:= 
217.67123 ;
let Lambda[873,17]:= 
194.59800 ;
let Lambda[873,18]:= 
205.04537 ;
let Lambda[873,19]:= 
205.04537 ;
let Lambda[873,20]:= 
221.15286 ;
let Lambda[873,21]:= 
201.99894 ;
let Lambda[873,22]:= 
184.14816 ;
let Lambda[874,4]:= 
173.43380 ;
let Lambda[874,5]:= 
152.21781 ;
let Lambda[874,6]:= 
131.15234 ;
let Lambda[874,7]:= 
131.59786 ;
let Lambda[874,8]:= 
123.49041 ;
let Lambda[874,9]:= 
108.30093 ;
let Lambda[874,10]:= 
119.83154 ;
let Lambda[874,11]:= 
135.37616 ;
let Lambda[874,12]:= 
137.53560 ;
let Lambda[874,13]:= 
161.78962 ;
let Lambda[874,14]:= 
161.38598 ;
let Lambda[874,15]:= 
187.56883 ;
let Lambda[874,16]:= 
188.32131 ;
let Lambda[874,17]:= 
201.54491 ;
let Lambda[874,18]:= 
210.38547 ;
let Lambda[874,19]:= 
264.81991 ;
let Lambda[874,20]:= 
273.60164 ;
let Lambda[874,21]:= 
280.68959 ;
let Lambda[874,22]:= 
246.11070 ;
let Lambda[874,23]:= 
236.44213 ;
let Lambda[874,24]:= 
228.81496 ;
let Lambda[874,1]:= 
98.71587 ;
let Lambda[874,2]:= 
90.16615 ;
let Lambda[874,3]:= 
82.19810 ;
let Lambda[875,6]:= 
198.63053 ;
let Lambda[875,7]:= 
155.34558 ;
let Lambda[875,8]:= 
150.02659 ;
let Lambda[875,9]:= 
144.52055 ;
let Lambda[875,10]:= 
134.15872 ;
let Lambda[875,11]:= 
108.22365 ;
let Lambda[875,12]:= 
118.62501 ;
let Lambda[875,13]:= 
124.34207 ;
let Lambda[875,14]:= 
124.16609 ;
let Lambda[875,15]:= 
147.48052 ;
let Lambda[875,16]:= 
179.67506 ;
let Lambda[875,17]:= 
195.29011 ;
let Lambda[875,18]:= 
205.91886 ;
let Lambda[875,19]:= 
216.18044 ;
let Lambda[875,20]:= 
225.89120 ;
let Lambda[875,21]:= 
250.60604 ;
let Lambda[875,22]:= 
294.56555 ;
let Lambda[875,23]:= 
247.89564 ;
let Lambda[875,24]:= 
229.00590 ;
let Lambda[875,1]:= 
15.56777 ;
let Lambda[875,2]:= 
15.56777 ;
let Lambda[875,3]:= 
16.79071 ;
let Lambda[875,4]:= 
15.33648 ;
let Lambda[875,5]:= 
13.98118 ;
let Lambda[876,24]:= 
99.73417 ;
let Lambda[876,1]:= 
37.59653 ;
let Lambda[876,2]:= 
33.46146 ;
let Lambda[876,3]:= 
33.21018 ;
let Lambda[876,4]:= 
30.82907 ;
let Lambda[876,5]:= 
26.19215 ;
let Lambda[876,6]:= 
27.82155 ;
let Lambda[876,7]:= 
28.57325 ;
let Lambda[876,8]:= 
30.70379 ;
let Lambda[876,9]:= 
36.46898 ;
let Lambda[876,10]:= 
37.84781 ;
let Lambda[876,11]:= 
43.98815 ;
let Lambda[876,12]:= 
44.61528 ;
let Lambda[876,13]:= 
47.74809 ;
let Lambda[876,14]:= 
50.88089 ;
let Lambda[876,15]:= 
55.89438 ;
let Lambda[876,16]:= 
69.80516 ;
let Lambda[876,17]:= 
62.66184 ;
let Lambda[876,18]:= 
56.01967 ;
let Lambda[876,19]:= 
59.02719 ;
let Lambda[876,20]:= 
59.02719 ;
let Lambda[876,21]:= 
63.66411 ;
let Lambda[876,22]:= 
58.15020 ;
let Lambda[876,23]:= 
53.01143 ;
let Lambda[877,17]:= 
2.22243 ;
let Lambda[877,18]:= 
1.84961 ;
let Lambda[877,19]:= 
1.51831 ;
let Lambda[877,20]:= 
1.60209 ;
let Lambda[877,21]:= 
1.59030 ;
let Lambda[877,22]:= 
1.28856 ;
let Lambda[877,23]:= 
1.31556 ;
let Lambda[877,24]:= 
1.41935 ;
let Lambda[877,1]:= 
1.12922 ;
let Lambda[877,2]:= 
1.34124 ;
let Lambda[877,3]:= 
1.39195 ;
let Lambda[877,4]:= 
1.61779 ;
let Lambda[877,5]:= 
1.64085 ;
let Lambda[877,6]:= 
1.75606 ;
let Lambda[877,7]:= 
1.87129 ;
let Lambda[877,8]:= 
2.05567 ;
let Lambda[877,9]:= 
2.56728 ;
let Lambda[877,10]:= 
2.30457 ;
let Lambda[877,11]:= 
2.06028 ;
let Lambda[877,12]:= 
2.17089 ;
let Lambda[877,13]:= 
2.17089 ;
let Lambda[877,14]:= 
2.34143 ;
let Lambda[877,15]:= 
2.13864 ;
let Lambda[877,16]:= 
1.94964 ;
let Lambda[878,5]:= 
31.55170 ;
let Lambda[878,6]:= 
28.63472 ;
let Lambda[878,7]:= 
25.95726 ;
let Lambda[878,8]:= 
22.71769 ;
let Lambda[878,9]:= 
23.91522 ;
let Lambda[878,10]:= 
20.31819 ;
let Lambda[878,11]:= 
18.24674 ;
let Lambda[878,12]:= 
21.56079 ;
let Lambda[878,13]:= 
21.21970 ;
let Lambda[878,14]:= 
24.94690 ;
let Lambda[878,15]:= 
24.55556 ;
let Lambda[878,16]:= 
31.02109 ;
let Lambda[878,17]:= 
29.26091 ;
let Lambda[878,18]:= 
33.33592 ;
let Lambda[878,19]:= 
33.72903 ;
let Lambda[878,20]:= 
42.57094 ;
let Lambda[878,21]:= 
52.67355 ;
let Lambda[878,22]:= 
40.21294 ;
let Lambda[878,23]:= 
36.74047 ;
let Lambda[878,24]:= 
41.21057 ;
let Lambda[878,1]:= 
8.74163 ;
let Lambda[878,2]:= 
9.42834 ;
let Lambda[878,3]:= 
8.61175 ;
let Lambda[878,4]:= 
7.85073 ;
let Lambda[879,23]:= 
90.25169 ;
let Lambda[879,24]:= 
77.96697 ;
let Lambda[879,1]:= 
41.00420 ;
let Lambda[879,2]:= 
40.69627 ;
let Lambda[879,3]:= 
37.77843 ;
let Lambda[879,4]:= 
32.09627 ;
let Lambda[879,5]:= 
34.09296 ;
let Lambda[879,6]:= 
35.01412 ;
let Lambda[879,7]:= 
37.62491 ;
let Lambda[879,8]:= 
44.68967 ;
let Lambda[879,9]:= 
46.37931 ;
let Lambda[879,10]:= 
53.90377 ;
let Lambda[879,11]:= 
54.67227 ;
let Lambda[879,12]:= 
58.51126 ;
let Lambda[879,13]:= 
62.35025 ;
let Lambda[879,14]:= 
68.49386 ;
let Lambda[879,15]:= 
85.54035 ;
let Lambda[879,16]:= 
76.78682 ;
let Lambda[879,17]:= 
68.64739 ;
let Lambda[879,18]:= 
72.33285 ;
let Lambda[879,19]:= 
72.33285 ;
let Lambda[879,20]:= 
78.01502 ;
let Lambda[879,21]:= 
71.25818 ;
let Lambda[879,22]:= 
64.96105 ;
let Lambda[880,16]:= 
228.33251 ;
let Lambda[880,17]:= 
195.78891 ;
let Lambda[880,18]:= 
189.93788 ;
let Lambda[880,19]:= 
183.32315 ;
let Lambda[880,20]:= 
152.51913 ;
let Lambda[880,21]:= 
129.57910 ;
let Lambda[880,22]:= 
136.19131 ;
let Lambda[880,23]:= 
148.79898 ;
let Lambda[880,24]:= 
171.08661 ;
let Lambda[880,1]:= 
172.82448 ;
let Lambda[880,2]:= 
179.35870 ;
let Lambda[880,3]:= 
208.45739 ;
let Lambda[880,4]:= 
211.42933 ;
let Lambda[880,5]:= 
226.27553 ;
let Lambda[880,6]:= 
241.12173 ;
let Lambda[880,7]:= 
264.88037 ;
let Lambda[880,8]:= 
330.80278 ;
let Lambda[880,9]:= 
296.95100 ;
let Lambda[880,10]:= 
265.47409 ;
let Lambda[880,11]:= 
279.72658 ;
let Lambda[880,12]:= 
279.72658 ;
let Lambda[880,13]:= 
301.70071 ;
let Lambda[880,14]:= 
275.57059 ;
let Lambda[880,15]:= 
251.21823 ;
let Lambda[881,24]:= 
43.49043 ;
let Lambda[881,1]:= 
20.53538 ;
let Lambda[881,2]:= 
18.27678 ;
let Lambda[881,3]:= 
18.13953 ;
let Lambda[881,4]:= 
16.83897 ;
let Lambda[881,5]:= 
14.30626 ;
let Lambda[881,6]:= 
15.19624 ;
let Lambda[881,7]:= 
15.60683 ;
let Lambda[881,8]:= 
16.77053 ;
let Lambda[881,9]:= 
19.91950 ;
let Lambda[881,10]:= 
20.67263 ;
let Lambda[881,11]:= 
24.02651 ;
let Lambda[881,12]:= 
24.36905 ;
let Lambda[881,13]:= 
26.08020 ;
let Lambda[881,14]:= 
27.79136 ;
let Lambda[881,15]:= 
30.52974 ;
let Lambda[881,16]:= 
38.12787 ;
let Lambda[881,17]:= 
34.22616 ;
let Lambda[881,18]:= 
30.59817 ;
let Lambda[881,19]:= 
32.24089 ;
let Lambda[881,20]:= 
32.24089 ;
let Lambda[881,21]:= 
34.77360 ;
let Lambda[881,22]:= 
31.76188 ;
let Lambda[881,23]:= 
28.95506 ;
let Lambda[882,6]:= 
27.39340 ;
let Lambda[882,7]:= 
25.17738 ;
let Lambda[882,8]:= 
23.04846 ;
let Lambda[882,9]:= 
21.81633 ;
let Lambda[882,10]:= 
19.26903 ;
let Lambda[882,11]:= 
15.70263 ;
let Lambda[882,12]:= 
17.38924 ;
let Lambda[882,13]:= 
19.31697 ;
let Lambda[882,14]:= 
19.97402 ;
let Lambda[882,15]:= 
23.49191 ;
let Lambda[882,16]:= 
26.31120 ;
let Lambda[882,17]:= 
29.45767 ;
let Lambda[882,18]:= 
25.60941 ;
let Lambda[882,19]:= 
32.28012 ;
let Lambda[882,20]:= 
31.80198 ;
let Lambda[882,21]:= 
34.57907 ;
let Lambda[882,22]:= 
40.51374 ;
let Lambda[882,23]:= 
39.16541 ;
let Lambda[882,24]:= 
35.72843 ;
let Lambda[882,1]:= 
3.76465 ;
let Lambda[882,2]:= 
3.76465 ;
let Lambda[882,3]:= 
4.06039 ;
let Lambda[882,4]:= 
3.70872 ;
let Lambda[882,5]:= 
3.38098 ;
let Lambda[883,24]:= 
22.61854 ;
let Lambda[883,1]:= 
9.60141 ;
let Lambda[883,2]:= 
8.54539 ;
let Lambda[883,3]:= 
8.48122 ;
let Lambda[883,4]:= 
7.87313 ;
let Lambda[883,5]:= 
6.68896 ;
let Lambda[883,6]:= 
7.10507 ;
let Lambda[883,7]:= 
7.29705 ;
let Lambda[883,8]:= 
7.84114 ;
let Lambda[883,9]:= 
9.31346 ;
let Lambda[883,10]:= 
9.66558 ;
let Lambda[883,11]:= 
11.23371 ;
let Lambda[883,12]:= 
11.39386 ;
let Lambda[883,13]:= 
12.19392 ;
let Lambda[883,14]:= 
12.99398 ;
let Lambda[883,15]:= 
14.27433 ;
let Lambda[883,16]:= 
17.82687 ;
let Lambda[883,17]:= 
16.00260 ;
let Lambda[883,18]:= 
14.30632 ;
let Lambda[883,19]:= 
15.07438 ;
let Lambda[883,20]:= 
15.07438 ;
let Lambda[883,21]:= 
16.25856 ;
let Lambda[883,22]:= 
14.85042 ;
let Lambda[883,23]:= 
13.53808 ;
let Lambda[884,4]:= 
98.08683 ;
let Lambda[884,5]:= 
85.65698 ;
let Lambda[884,6]:= 
76.95515 ;
let Lambda[884,7]:= 
70.66681 ;
let Lambda[884,8]:= 
70.23853 ;
let Lambda[884,9]:= 
50.66671 ;
let Lambda[884,10]:= 
60.39650 ;
let Lambda[884,11]:= 
60.80005 ;
let Lambda[884,12]:= 
72.59283 ;
let Lambda[884,13]:= 
77.60111 ;
let Lambda[884,14]:= 
74.02719 ;
let Lambda[884,15]:= 
94.54635 ;
let Lambda[884,16]:= 
98.77110 ;
let Lambda[884,17]:= 
101.60153 ;
let Lambda[884,18]:= 
114.82940 ;
let Lambda[884,19]:= 
132.15084 ;
let Lambda[884,20]:= 
160.53893 ;
let Lambda[884,21]:= 
127.94869 ;
let Lambda[884,22]:= 
125.22266 ;
let Lambda[884,23]:= 
115.45230 ;
let Lambda[884,24]:= 
124.33324 ;
let Lambda[884,1]:= 
41.05112 ;
let Lambda[884,2]:= 
37.49571 ;
let Lambda[884,3]:= 
34.18218 ;
let Lambda[885,17]:= 
247.62681 ;
let Lambda[885,18]:= 
173.40548 ;
let Lambda[885,19]:= 
178.34079 ;
let Lambda[885,20]:= 
159.98216 ;
let Lambda[885,21]:= 
161.15105 ;
let Lambda[885,22]:= 
124.83218 ;
let Lambda[885,23]:= 
141.15264 ;
let Lambda[885,24]:= 
156.68087 ;
let Lambda[885,1]:= 
133.74680 ;
let Lambda[885,2]:= 
158.86018 ;
let Lambda[885,3]:= 
164.86643 ;
let Lambda[885,4]:= 
191.61393 ;
let Lambda[885,5]:= 
194.34573 ;
let Lambda[885,6]:= 
207.99235 ;
let Lambda[885,7]:= 
221.63897 ;
let Lambda[885,8]:= 
243.47791 ;
let Lambda[885,9]:= 
304.07374 ;
let Lambda[885,10]:= 
272.95721 ;
let Lambda[885,11]:= 
244.02365 ;
let Lambda[885,12]:= 
257.12453 ;
let Lambda[885,13]:= 
257.12453 ;
let Lambda[885,14]:= 
277.32314 ;
let Lambda[885,15]:= 
253.30435 ;
let Lambda[885,16]:= 
230.91967 ;
let Lambda[886,24]:= 
157.09542 ;
let Lambda[886,1]:= 
77.81697 ;
let Lambda[886,2]:= 
69.25822 ;
let Lambda[886,3]:= 
68.73813 ;
let Lambda[886,4]:= 
63.80974 ;
let Lambda[886,5]:= 
54.21227 ;
let Lambda[886,6]:= 
57.58480 ;
let Lambda[886,7]:= 
59.14067 ;
let Lambda[886,8]:= 
63.55043 ;
let Lambda[886,9]:= 
75.48317 ;
let Lambda[886,10]:= 
78.33707 ;
let Lambda[886,11]:= 
91.04627 ;
let Lambda[886,12]:= 
92.34430 ;
let Lambda[886,13]:= 
98.82856 ;
let Lambda[886,14]:= 
105.31282 ;
let Lambda[886,15]:= 
115.68970 ;
let Lambda[886,16]:= 
144.48210 ;
let Lambda[886,17]:= 
129.69692 ;
let Lambda[886,18]:= 
115.94900 ;
let Lambda[886,19]:= 
122.17395 ;
let Lambda[886,20]:= 
122.17395 ;
let Lambda[886,21]:= 
131.77142 ;
let Lambda[886,22]:= 
120.35877 ;
let Lambda[886,23]:= 
109.72259 ;
let Lambda[887,24]:= 
31.59820 ;
let Lambda[887,1]:= 
13.00540 ;
let Lambda[887,2]:= 
11.57500 ;
let Lambda[887,3]:= 
11.48808 ;
let Lambda[887,4]:= 
10.66440 ;
let Lambda[887,5]:= 
9.06039 ;
let Lambda[887,6]:= 
9.62404 ;
let Lambda[887,7]:= 
9.88407 ;
let Lambda[887,8]:= 
10.62106 ;
let Lambda[887,9]:= 
12.61536 ;
let Lambda[887,10]:= 
13.09233 ;
let Lambda[887,11]:= 
15.21639 ;
let Lambda[887,12]:= 
15.43333 ;
let Lambda[887,13]:= 
16.51704 ;
let Lambda[887,14]:= 
17.60074 ;
let Lambda[887,15]:= 
19.33500 ;
let Lambda[887,16]:= 
24.14702 ;
let Lambda[887,17]:= 
21.67601 ;
let Lambda[887,18]:= 
19.37834 ;
let Lambda[887,19]:= 
20.41871 ;
let Lambda[887,20]:= 
20.41871 ;
let Lambda[887,21]:= 
22.02271 ;
let Lambda[887,22]:= 
20.11534 ;
let Lambda[887,23]:= 
18.33773 ;
let Lambda[888,6]:= 
184.78990 ;
let Lambda[888,7]:= 
149.31083 ;
let Lambda[888,8]:= 
135.54655 ;
let Lambda[888,9]:= 
127.93412 ;
let Lambda[888,10]:= 
131.00495 ;
let Lambda[888,11]:= 
109.22043 ;
let Lambda[888,12]:= 
106.07084 ;
let Lambda[888,13]:= 
104.39771 ;
let Lambda[888,14]:= 
120.71762 ;
let Lambda[888,15]:= 
147.72951 ;
let Lambda[888,16]:= 
147.30258 ;
let Lambda[888,17]:= 
157.22501 ;
let Lambda[888,18]:= 
194.90355 ;
let Lambda[888,19]:= 
183.93786 ;
let Lambda[888,20]:= 
185.90283 ;
let Lambda[888,21]:= 
213.09970 ;
let Lambda[888,22]:= 
268.90737 ;
let Lambda[888,23]:= 
268.76356 ;
let Lambda[888,24]:= 
226.92593 ;
let Lambda[888,1]:= 
30.47466 ;
let Lambda[888,2]:= 
30.47466 ;
let Lambda[888,3]:= 
32.86862 ;
let Lambda[888,4]:= 
30.02189 ;
let Lambda[888,5]:= 
27.36883 ;
let Lambda[889,17]:= 
70.08626 ;
let Lambda[889,18]:= 
60.01693 ;
let Lambda[889,19]:= 
52.41750 ;
let Lambda[889,20]:= 
45.58281 ;
let Lambda[889,21]:= 
45.53420 ;
let Lambda[889,22]:= 
42.98391 ;
let Lambda[889,23]:= 
39.01676 ;
let Lambda[889,24]:= 
44.33382 ;
let Lambda[889,1]:= 
38.93615 ;
let Lambda[889,2]:= 
46.24712 ;
let Lambda[889,3]:= 
47.99564 ;
let Lambda[889,4]:= 
55.78234 ;
let Lambda[889,5]:= 
56.57762 ;
let Lambda[889,6]:= 
60.55040 ;
let Lambda[889,7]:= 
64.52318 ;
let Lambda[889,8]:= 
70.88090 ;
let Lambda[889,9]:= 
88.52146 ;
let Lambda[889,10]:= 
79.46287 ;
let Lambda[889,11]:= 
71.03977 ;
let Lambda[889,12]:= 
74.85368 ;
let Lambda[889,13]:= 
74.85368 ;
let Lambda[889,14]:= 
80.73387 ;
let Lambda[889,15]:= 
73.74156 ;
let Lambda[889,16]:= 
67.22497 ;
let Lambda[890,24]:= 
193.68472 ;
let Lambda[890,1]:= 
74.59731 ;
let Lambda[890,2]:= 
66.39268 ;
let Lambda[890,3]:= 
65.89410 ;
let Lambda[890,4]:= 
61.16963 ;
let Lambda[890,5]:= 
51.96925 ;
let Lambda[890,6]:= 
55.20224 ;
let Lambda[890,7]:= 
56.69373 ;
let Lambda[890,8]:= 
60.92104 ;
let Lambda[890,9]:= 
72.36007 ;
let Lambda[890,10]:= 
75.09589 ;
let Lambda[890,11]:= 
87.27925 ;
let Lambda[890,12]:= 
88.52358 ;
let Lambda[890,13]:= 
94.73955 ;
let Lambda[890,14]:= 
100.95552 ;
let Lambda[890,15]:= 
110.90306 ;
let Lambda[890,16]:= 
138.50418 ;
let Lambda[890,17]:= 
124.33074 ;
let Lambda[890,18]:= 
111.15164 ;
let Lambda[890,19]:= 
117.11903 ;
let Lambda[890,20]:= 
117.11903 ;
let Lambda[890,21]:= 
126.31940 ;
let Lambda[890,22]:= 
115.37895 ;
let Lambda[890,23]:= 
105.18284 ;
let Lambda[891,15]:= 
179.96538 ;
let Lambda[891,16]:= 
144.16232 ;
let Lambda[891,17]:= 
116.98537 ;
let Lambda[891,18]:= 
127.34302 ;
let Lambda[891,19]:= 
120.53067 ;
let Lambda[891,20]:= 
107.32512 ;
let Lambda[891,21]:= 
95.17578 ;
let Lambda[891,22]:= 
99.89561 ;
let Lambda[891,23]:= 
113.11542 ;
let Lambda[891,24]:= 
149.43554 ;
let Lambda[891,1]:= 
138.01183 ;
let Lambda[891,2]:= 
160.40251 ;
let Lambda[891,3]:= 
162.68934 ;
let Lambda[891,4]:= 
174.11310 ;
let Lambda[891,5]:= 
185.53686 ;
let Lambda[891,6]:= 
203.81852 ;
let Lambda[891,7]:= 
254.54408 ;
let Lambda[891,8]:= 
228.49603 ;
let Lambda[891,9]:= 
204.27537 ;
let Lambda[891,10]:= 
215.24229 ;
let Lambda[891,11]:= 
215.24229 ;
let Lambda[891,12]:= 
232.15080 ;
let Lambda[891,13]:= 
212.04436 ;
let Lambda[891,14]:= 
193.30585 ;
let Lambda[892,24]:= 
143.36289 ;
let Lambda[892,1]:= 
66.92843 ;
let Lambda[892,2]:= 
59.56726 ;
let Lambda[892,3]:= 
59.11994 ;
let Lambda[892,4]:= 
54.88116 ;
let Lambda[892,5]:= 
46.62662 ;
let Lambda[892,6]:= 
49.52724 ;
let Lambda[892,7]:= 
50.86540 ;
let Lambda[892,8]:= 
54.65813 ;
let Lambda[892,9]:= 
64.92118 ;
let Lambda[892,10]:= 
67.37575 ;
let Lambda[892,11]:= 
78.30662 ;
let Lambda[892,12]:= 
79.42302 ;
let Lambda[892,13]:= 
84.99997 ;
let Lambda[892,14]:= 
90.57691 ;
let Lambda[892,15]:= 
99.50181 ;
let Lambda[892,16]:= 
124.26543 ;
let Lambda[892,17]:= 
111.54907 ;
let Lambda[892,18]:= 
99.72483 ;
let Lambda[892,19]:= 
105.07875 ;
let Lambda[892,20]:= 
105.07875 ;
let Lambda[892,21]:= 
113.33329 ;
let Lambda[892,22]:= 
103.51756 ;
let Lambda[892,23]:= 
94.36965 ;
let Lambda[893,23]:= 
168.38050 ;
let Lambda[893,24]:= 
141.49406 ;
let Lambda[893,1]:= 
91.09956 ;
let Lambda[893,2]:= 
90.41545 ;
let Lambda[893,3]:= 
83.93284 ;
let Lambda[893,4]:= 
71.30871 ;
let Lambda[893,5]:= 
75.74479 ;
let Lambda[893,6]:= 
77.79132 ;
let Lambda[893,7]:= 
83.59175 ;
let Lambda[893,8]:= 
99.28761 ;
let Lambda[893,9]:= 
103.04152 ;
let Lambda[893,10]:= 
119.75871 ;
let Lambda[893,11]:= 
121.46608 ;
let Lambda[893,12]:= 
129.99522 ;
let Lambda[893,13]:= 
138.52436 ;
let Lambda[893,14]:= 
152.17369 ;
let Lambda[893,15]:= 
190.04609 ;
let Lambda[893,16]:= 
170.59826 ;
let Lambda[893,17]:= 
152.51478 ;
let Lambda[893,18]:= 
160.70283 ;
let Lambda[893,19]:= 
160.70283 ;
let Lambda[893,20]:= 
173.32696 ;
let Lambda[893,21]:= 
158.31522 ;
let Lambda[893,22]:= 
144.32479 ;
let Lambda[894,6]:= 
229.16907 ;
let Lambda[894,7]:= 
